date,time,latitude(degree_north),longitude(degree_east),longitudeQC,latitudeQC,speedOG(knot),speedOGQC,courseOG(degree),courseOGQC,shipHeading(degree),shipHeadingQC,portAirTemp(degC),portAirTempQC,stbdAirTemp(degC),stbdAirTempQC,portHumidity(%),portHumidityQC,stbdHumidity(%),stbdHumidityQC,atmPressure(mbar),atmPressureQC,rain(mm),rainQC,portRelWindSpeed(knot),portRelWindSpeedQC,portTrueWindSpeed(knot),portTrueWindSpeedQC,stbdRelWindSpeed(knot),stbdRelWindSpeedQC,stbdTrueWindSpeed(knot),stbdTrueWindSpeedQC,portRelWindDir(degree),portRelWindDirQC,portTrueWindDir(degree),portTrueWindDirQC,stbdRelWindDir(degree),stbdRelWindDirQC,stbdTrueWindDir(degree),stbdTrueWindDirQC,maxWindGust(knot),maxWindGustQC,ultrasonicRelWindSpeed(knot),ultrasonicRelWindSpeedQC,ultrasonicTrueWindSpeed(knot),ultrasonicTrueWindSpeedQC,ultrasonicRelWindDir(degree),ultrasonicRelWindDirQC,ultrasonicTrueWindDir(degree),ultrasonicTrueWindDirQC,stbdRadiometer(W/m^2),stbdRadiometerQC,portRadiometer(W/m^2),portRadiometerQC,stbdPyranometer(W/m^2),stbdPyranometerQC,portPyranometer(W/m^2),portPyranometerQC,portPAR(uE/m^2/s),portPARQC,stbdPAR(uE/m^2/s),stbdPARQC,salinity(PSU),salinityQC,waterTemp(degC),waterTempQC
31-Aug-2017,02:45:00,-27.38261,153.16196,203,203, 0.000,203,327.41,203, 41.95,203,20.000,203,19.800,203,53.870,203,54.070,203,1018.8,203,0.0000,203, 3.100,203, 3.100,203, 3.360,203, 3.360,203, 62.60,203,104.12,203, 89.72,203,131.19,203, 3.970,203, 4.860,203, 4.860,203, 86.04,203,127.04,203,328.20,203,334.60,203, 748.5,203,768.70,203,1537.0,203,1559.0,203,32.319,203,18.613,203
31-Aug-2017,02:50:00,-27.38260,153.16196,203,203, 0.000,203,196.64,203, 41.91,203,19.800,203,19.640,203,52.750,203,53.690,203,1018.8,203,0.0000,203, 6.150,203, 6.150,203, 6.640,203, 6.640,203, 65.54,203,106.78,203, 75.35,203,116.92,203, 7.210,203, 7.110,203, 7.110,203, 81.48,203,122.48,203,329.30,203,333.00,203, 748.6,203,769.20,203,1541.0,203,1562.0,203,32.319,203,18.605,203
31-Aug-2017,02:55:00,-27.38260,153.16196,203,203, 0.000,203,318.18,203, 41.89,203,20.080,203,19.900,203,52.820,203,53.320,203,1018.7,203,0.0000,203, 5.530,203, 5.530,203, 5.130,203, 5.130,203, 69.99,203,111.40,203, 91.12,203,132.76,203, 6.430,203, 8.050,203, 8.050,203, 75.97,203,116.97,203,328.80,203,334.40,203, 741.1,203,761.90,203,1526.0,203,1547.0,203,32.321,203,18.602,203
31-Aug-2017,03:00:00,-27.38260,153.16196,203,203, 0.000,203,347.03,203, 41.97,203,20.000,203,19.800,203,52.930,203,53.230,203,1018.7,203,0.0000,203, 6.100,203, 6.100,203, 4.680,203, 4.680,203, 43.65,203, 85.17,203, 52.80,203, 94.29,203, 6.600,203, 5.510,203, 5.510,203, 56.43,203, 97.43,203,328.40,203,337.00,203, 733.1,203,754.60,203,1513.0,203,1533.0,203,32.323,203,18.602,203
31-Aug-2017,03:05:00,-27.38261,153.16196,203,203, 0.000,203,216.46,203, 41.81,203,19.800,203,19.600,203,53.000,203,53.300,203,1018.7,203,0.0000,203, 5.410,203, 5.420,203, 4.200,203, 4.200,203, 61.37,203,102.67,203, 62.15,203,103.68,203, 6.040,203, 5.730,203, 5.730,203, 71.09,203,112.09,203,329.00,203,334.80,203, 730.1,203,750.50,203,1506.0,203,1526.0,203,32.323,203,18.605,203
31-Aug-2017,03:10:00,-27.38260,153.16196,203,203, 0.000,203,298.11,203, 41.89,203,20.000,203,19.800,203,51.320,203,51.450,203,1018.6,203,0.0000,203, 5.760,203, 5.760,203, 5.040,203, 5.040,203, 61.64,203,102.81,203, 73.03,203,114.43,203, 6.390,203, 5.730,203, 5.730,203, 75.54,203,116.54,203,327.60,203,334.80,203, 724.0,203,743.00,203,1489.0,203,1510.0,203,32.325,203,18.605,203
31-Aug-2017,03:15:00,-27.38261,153.16196,203,203, 0.000,203,300.37,203, 42.08,203,19.700,203,19.500,203,51.480,203,52.040,203,1018.6,203,0.0000,203, 5.380,203, 5.380,203, 4.040,203, 4.040,203, 33.83,203, 75.40,203, 59.59,203,101.19,203, 6.650,203, 7.020,203, 7.020,203, 52.52,203, 94.52,203,329.90,203,333.10,203, 716.1,203,733.80,203,1470.0,203,1493.0,203,32.325,203,18.604,203
31-Aug-2017,03:20:00,-27.38260,153.16196,203,203, 0.000,203,287.15,203, 42.02,203,19.800,203,19.700,203,52.740,203,52.700,203,1018.6,203,0.0000,203, 4.820,203, 4.820,203, 3.770,203, 3.770,203, 54.39,203, 95.78,203, 71.24,203,112.42,203, 5.130,203, 7.100,203, 7.100,203, 76.80,203,118.72,203,329.40,203,332.30,203, 712.9,203,730.10,203,1462.0,203,1488.0,203,32.327,203,18.603,203
31-Aug-2017,03:25:00,-27.38260,153.16196,203,203, 0.000,203,217.79,203, 42.00,203,19.810,203,19.700,203,50.110,203,50.610,203,1018.5,203,0.0000,203, 5.290,203, 5.290,203, 4.690,203, 4.670,203, 68.11,203,109.63,203, 75.59,203,116.97,203, 6.010,203, 5.410,203, 5.410,203, 80.95,203,122.57,203,330.00,203,333.10,203, 698.8,203,715.20,203,1430.0,203,1457.0,203,32.328,203,18.588,203
31-Aug-2017,03:30:00,-27.38260,153.16196,203,203, 0.000,203,271.19,203, 42.11,203,19.800,203,19.700,203,52.090,203,52.590,203,1018.5,203,0.0000,203, 4.730,203, 4.730,203, 4.510,203, 4.510,203, 53.90,203, 95.45,203, 92.01,203,133.66,203, 5.330,203, 5.030,203, 5.030,203, 73.68,203,115.68,203,329.20,203,332.20,203, 682.8,203,698.90,203,1398.0,203,1423.0,203,32.329,203,18.578,203
31-Aug-2017,03:35:00,-27.38260,153.16196,203,203, 0.000,203,282.64,203, 42.02,203,19.800,203,19.640,203,52.640,203,53.200,203,1018.5,203,0.0000,203, 3.400,203, 3.400,203, 0.800,203, 0.760,203, 56.51,203, 98.00,203,126.07,203,168.32,203, 4.120,203, 4.160,203, 4.160,203, 73.17,203,115.04,203,329.70,203,332.20,203, 671.4,203,687.50,203,1374.0,203,1399.0,203,32.330,203,18.570,203
31-Aug-2017,03:40:00,-27.38261,153.16196,203,203, 0.000,203, 68.22,203, 41.79,203,19.900,203,19.700,203,52.760,203,53.160,203,1018.4,203,0.0000,203, 3.650,203, 3.650,203, 3.550,203, 3.550,203, 53.35,203, 94.72,203, 78.37,203,119.78,203, 4.200,203, 5.290,203, 5.290,203, 45.20,203, 86.20,203,328.70,203,335.50,203, 672.4,203,689.30,203,1378.0,203,1401.0,203,32.331,203,18.551,203
31-Aug-2017,03:45:00,-27.38261,153.16196,203,203, 0.000,203,321.71,203, 42.04,203,19.900,203,19.700,203,53.020,203,53.740,203,1018.4,203,0.0000,203, 4.410,203, 4.410,203, 6.560,203, 6.560,203, 77.29,203,118.93,203, 93.05,203,134.58,203, 5.320,203, 4.420,203, 4.420,203,101.52,203,143.52,203,329.60,203,333.80,203, 665.5,203,681.50,203,1364.0,203,1389.0,203,32.333,203,18.547,203
31-Aug-2017,03:50:00,-27.38260,153.16196,203,203, 0.000,203,202.45,203, 41.95,203,19.600,203,19.400,203,54.220,203,54.710,203,1018.4,203,0.0000,203, 4.220,203, 4.220,203, 4.100,203, 4.100,203, 71.10,203,112.34,203, 92.67,203,134.26,203, 5.310,203, 5.810,203, 5.810,203, 82.52,203,123.55,203,329.20,203,331.40,203, 652.9,203,666.90,203,1337.0,203,1363.0,203,32.334,203,18.550,203
31-Aug-2017,03:55:00,-27.38261,153.16196,203,203, 0.000,203,310.74,203, 42.07,203,20.100,203,19.900,203,54.440,203,54.800,203,1018.3,203,0.0000,203, 2.210,203, 2.210,203, 2.900,203, 2.900,203, 89.03,203,130.58,203, 80.72,203,122.17,203, 2.410,203, 3.670,203, 3.670,203, 87.46,203,129.46,203,330.20,203,333.30,203, 639.4,203,652.40,203,1306.0,203,1335.0,203,32.336,203,18.545,203
31-Aug-2017,04:00:00,-27.38261,153.16196,203,203, 0.000,203,358.29,203, 42.45,203,19.900,203,19.600,203,55.200,203,55.730,203,1018.3,203,0.0000,203, 3.150,203, 3.150,203, 1.520,203, 1.520,203, 88.90,203,130.85,203,114.35,203,156.78,203, 3.800,203, 5.540,203, 5.540,203, 82.43,203,124.43,203,329.60,203,332.30,203, 625.6,203,638.90,203,1281.0,203,1308.0,203,32.336,203,18.550,203
31-Aug-2017,04:05:00,-27.38261,153.16196,203,203, 0.000,203,321.78,203, 42.22,203,19.600,203,19.400,203,55.900,203,56.490,203,1018.2,203,0.0000,203, 4.860,203, 4.860,203, 3.980,203, 3.980,203, 71.37,203,113.10,203,107.79,203,149.83,203, 6.610,203, 4.930,203, 4.930,203, 79.05,203,121.05,203,330.10,203,332.40,203, 616.3,203,630.10,203,1264.0,203,1293.0,203,32.338,203,18.553,203
31-Aug-2017,04:10:00,-27.38261,153.16196,203,203, 0.000,203, 37.96,203, 42.08,203,20.000,203,19.730,203,55.800,203,56.400,203,1018.3,203,0.0000,203, 6.000,203, 6.000,203, 4.930,203, 4.930,203, 78.19,203,119.81,203,106.26,203,147.95,203, 7.500,203, 3.540,203, 3.540,203, 91.57,203,133.57,203,330.00,203,334.00,203, 602.3,203,616.50,203,1234.0,203,1264.0,203,32.339,203,18.555,203
31-Aug-2017,04:15:00,-27.38260,153.16195,203,203, 0.100,203,270.51,203, 41.37,203,19.900,203,19.700,203,53.900,203,54.310,203,1018.2,203,0.0000,203, 5.540,203, 5.640,203, 4.000,203, 4.100,203, 54.82,203, 95.84,203, 71.07,203,111.66,203, 5.950,203, 4.940,203, 5.030,203, 78.85,203,119.51,203,330.00,203,330.90,203, 587.1,203,601.20,203,1205.0,203,1234.0,203,32.340,203,18.561,203
31-Aug-2017,04:20:00,-27.38232,153.16157,203,203, 0.900,203,338.93,203, 34.06,203,20.200,203,20.000,203,55.000,203,55.500,203,1018.2,203,0.0000,203, 5.270,203, 5.570,203, 5.100,203, 5.570,203, 52.12,203, 94.83,203, 65.07,203,106.98,203, 5.920,203, 5.640,203, 6.240,203, 74.92,203,114.92,203,330.80,203,334.60,203, 570.0,203,583.60,203,1174.0,203,1197.0,203,32.340,203,18.576,203
31-Aug-2017,04:25:00,-27.37959,153.16229,203,203, 2.500,203, 19.20,203, 26.15,203,19.700,203,19.500,203,53.280,203,53.840,203,1018.1,203,0.0000,203,11.840,203,11.480,203,11.320,203,11.620,203, 68.01,203,105.67,203, 84.17,203,122.06,203,12.380,203,13.110,203,13.050,203, 76.32,203,112.76,203,331.80,203,329.10,203, 558.9,203,575.50,203,1159.0,203,1174.0,203,32.341,203,18.636,203
31-Aug-2017,04:30:00,-27.37673,153.16409,203,203, 2.300,203, 32.88,203, 36.74,203,19.400,203,19.200,203,56.000,203,56.540,203,1018.2,203,0.0000,203,12.860,203,12.120,203,11.690,203,11.690,203, 62.87,203,108.85,203, 81.00,203,128.50,203,12.260,203,12.640,203,12.450,203, 76.23,203,123.00,203,331.80,203,328.90,203, 550.9,203,564.40,203,1134.0,203,1158.0,203,32.341,203,18.667,203
31-Aug-2017,04:35:00,-27.37304,153.16647,203,203, 7.100,203, 31.19,203, 32.25,203,19.400,203,19.200,203,56.120,203,56.840,203,1018.2,203,0.0000,203,12.380,203, 8.390,203,11.040,203, 9.270,203, 39.67,203,104.44,203, 55.44,203,126.54,203, 9.070,203,12.030,203, 9.980,203, 54.77,203,122.19,203,332.00,203,330.70,203, 531.7,203,543.90,203,1094.0,203,1114.0,203,32.341,203,18.736,203
31-Aug-2017,04:40:00,-27.36105,153.17404,203,203,11.500,203, 30.81,203, 30.95,203,19.680,203,19.400,203,54.100,203,54.460,203,1018.2,203,0.0000,203,18.990,203, 9.610,203,17.900,203,10.710,203, 23.45,203, 82.69,203, 34.51,203,102.63,203,10.030,203,19.070,203,12.140,203, 37.15,203,102.52,203,331.40,203,331.30,203, 519.1,203,530.10,203,1061.0,203,1079.0,203,32.342,203,18.899,203
31-Aug-2017,04:45:00,-27.34727,153.18352,203,203,11.300,203, 31.96,203, 31.92,203,19.200,203,19.000,203,59.600,203,61.300,203,1018.2,203,0.0000,203,18.100,203,10.200,203,17.050,203,11.400,203, 30.92,203, 97.07,203, 41.74,203,114.41,203,10.520,203,18.400,203,13.300,203, 45.84,203,114.94,203,329.20,203,328.60,203, 497.8,203,508.70,203,1022.0,203,1040.0,203,32.343,203,18.840,203
31-Aug-2017,04:50:00,-27.33369,153.19304,203,203,11.700,203, 33.10,203, 33.38,203,19.100,203,18.900,203,59.100,203,59.470,203,1018.2,203,0.0000,203,19.830,203,11.550,203,18.530,203,12.800,203, 31.29,203, 96.16,203, 42.77,203,114.33,203,12.000,203,19.980,203,14.590,203, 46.09,203,114.28,203,328.00,203,328.40,203, 482.1,203,494.60,203, 995.0,203,1014.0,203,32.343,203,18.918,203
31-Aug-2017,04:55:00,-27.31986,153.20290,203,203,11.800,203, 31.55,203, 31.48,203,19.180,203,19.000,203,55.200,203,55.400,203,1018.2,203,0.0000,203,20.070,203,11.540,203,18.780,203,12.790,203, 30.56,203, 92.86,203, 42.08,203,111.71,203,11.900,203,20.140,203,14.430,203, 45.02,203,111.39,203,327.70,203,329.80,203, 462.0,203,473.40,203, 957.0,203, 975.0,203,32.343,203,18.952,203
31-Aug-2017,05:00:00,-27.30601,153.21282,203,203,11.800,203, 35.22,203, 35.71,203,19.000,203,18.900,203,57.510,203,57.410,203,1018.2,203,0.0000,203,20.600,203,12.550,203,19.050,203,13.350,203, 32.95,203, 99.25,203, 43.52,203,116.65,203,12.840,203,20.750,203,15.560,203, 47.48,203,117.06,203,326.90,203,327.70,203, 457.1,203,469.10,203, 944.0,203, 965.0,203,32.344,203,18.971,203
31-Aug-2017,05:05:00,-27.29262,153.22354,203,203,11.700,203, 36.99,203, 37.71,203,19.100,203,18.900,203,56.960,203,56.420,203,1018.1,203,0.0000,203,20.460,203,12.420,203,19.040,203,13.380,203, 32.41,203,100.85,203, 43.23,203,118.11,203,12.650,203,20.320,203,15.150,203, 47.02,203,119.16,203,326.50,203,327.80,203, 444.3,203,455.40,203, 915.0,203, 938.0,203,32.345,203,19.084,203
31-Aug-2017,05:10:00,-27.27994,153.23503,203,203,11.800,203, 40.06,203, 40.62,203,19.100,203,19.000,203,57.300,203,56.810,203,1018.1,203,0.0000,203,20.670,203,12.930,203,19.070,203,13.860,203, 34.38,203,106.28,203, 45.98,203,124.22,203,12.950,203,20.710,203,16.010,203, 49.86,203,124.72,203,326.60,203,328.00,203, 430.9,203,440.60,203, 877.0,203, 903.0,203,32.346,203,19.399,203
31-Aug-2017,05:15:00,-27.26810,153.24776,203,203,11.700,203, 44.21,203, 44.59,203,19.000,203,18.900,203,61.710,203,59.980,203,1018.1,203,0.0000,203,24.270,203,15.030,203,22.400,203,15.160,203, 28.26,203, 94.47,203, 38.53,203,111.82,203,15.310,203,23.930,203,17.320,203, 42.73,203,114.39,203,327.00,203,327.80,203, 417.9,203,424.50,203, 844.0,203, 875.0,203,32.345,203,19.421,203
31-Aug-2017,05:20:00,-27.25633,153.26051,203,203,11.600,203, 44.24,203, 43.93,203,19.000,203,18.800,203,61.570,203,60.690,203,1018.1,203,0.0000,203,24.690,203,15.490,203,23.060,203,15.940,203, 28.70,203, 93.11,203, 39.74,203,110.96,203,15.800,203,24.900,203,18.300,203, 43.73,203,113.02,203,326.50,203,327.30,203, 405.3,203,410.00,203, 820.0,203, 851.0,203,32.342,203,19.354,203
31-Aug-2017,05:25:00,-27.24135,153.26735,203,203,11.800,203, 18.75,203, 19.58,203,18.900,203,18.700,203,60.000,203,59.670,203,1018.2,203,0.0000,203,21.290,203,16.160,203,19.230,203,17.950,203, 47.72,203,100.23,203, 64.54,203,120.54,203,16.460,203,21.130,203,18.970,203, 62.16,203,115.06,203,326.30,203,328.20,203, 382.7,203,388.50,203, 792.0,203, 798.0,203,32.341,203,19.252,203
31-Aug-2017,05:30:00,-27.22567,153.27322,203,203,11.900,203, 18.57,203, 19.69,203,18.900,203,18.700,203,62.600,203,64.110,203,1018.2,203,0.0000,203,18.970,203,13.430,203,17.190,203,15.060,203, 43.71,203,101.31,203, 57.86,203,119.50,203,14.030,203,20.160,203,17.690,203, 59.57,203,114.34,203,326.90,203,328.80,203, 364.1,203,368.60,203, 756.0,203, 763.0,203,32.338,203,19.124,203
31-Aug-2017,05:35:00,-27.21025,153.27901,203,203,11.400,203, 18.81,203, 20.17,203,18.900,203,18.700,203,62.430,203,61.980,203,1018.3,203,0.0000,203,19.920,203,15.670,203,17.880,203,17.410,203, 50.65,203,105.32,203, 67.41,203,125.02,203,15.920,203,20.100,203,18.980,203, 66.37,203,119.87,203,326.40,203,328.10,203, 348.3,203,353.00,203, 716.0,203, 723.0,203,32.337,203,19.519,203
31-Aug-2017,05:40:00,-27.19641,153.28661,203,203,11.300,203, 56.03,203, 56.39,203,18.900,203,18.700,203,62.290,203,61.310,203,1018.1,203,0.0000,203,24.880,203,16.660,203,22.510,203,16.370,203, 33.00,203,111.16,203, 43.52,203,128.24,203,16.920,203,23.910,203,18.430,203, 47.88,203,131.25,203,326.60,203,326.60,203, 333.3,203,337.20,203, 655.0,203, 692.0,203,32.336,203,19.702,203
31-Aug-2017,05:45:00,-27.18665,153.30069,203,203,11.467,203, 52.28,203, 52.30,203,18.900,203,18.800,203,61.280,203,63.080,203,1018.2,203,0.0000,203,21.940,203,13.780,203,20.240,203,14.500,203, 33.06,203,111.95,203, 44.43,203,129.96,203,14.060,203,21.950,203,16.650,203, 48.20,203,130.88,203,326.60,203,327.20,203, 321.2,203,323.20,203, 637.0,203, 672.0,203,32.333,203,19.780,203
31-Aug-2017,05:50:00,-27.17678,153.31495,203,203,11.600,203, 51.82,203, 51.38,203,19.000,203,18.900,203,63.920,203,65.050,203,1018.2,203,0.0000,203,20.880,203,12.750,203,19.480,203,13.750,203, 32.92,203,113.10,203, 44.39,203,131.26,203,13.340,203,20.930,203,15.560,203, 47.50,203,131.32,203,326.50,203,327.90,203, 299.5,203,301.70,203, 598.0,203, 632.0,203,32.331,203,19.979,203
31-Aug-2017,05:55:00,-27.16692,153.32912,203,203,11.600,203, 51.83,203, 51.27,203,18.950,203,18.800,203,61.720,203,60.420,203,1018.1,203,0.0000,203,24.870,203,15.630,203,22.970,203,15.640,203, 28.23,203, 99.11,203, 39.12,203,117.45,203,16.230,203,25.080,203,18.210,203, 42.63,203,118.51,203,327.10,203,328.40,203, 280.2,203,282.60,203, 558.0,203, 591.0,203,32.329,203,19.906,203
31-Aug-2017,06:00:00,-27.15567,153.34150,203,203,11.400,203, 27.00,203, 27.80,203,18.800,203,18.700,203,61.700,203,61.980,203,1018.3,203,0.0000,203,20.920,203,15.640,203,18.820,203,17.040,203, 46.46,203,105.95,203, 62.06,203,125.53,203,16.190,203,21.110,203,18.880,203, 61.89,203,121.40,203,327.10,203,329.00,203, 265.9,203,275.70,203, 545.0,203, 558.0,203,32.326,203,20.144,203
31-Aug-2017,06:05:00,-27.14169,153.34963,203,203,11.100,203, 27.49,203, 26.61,203,18.900,203,18.800,203,62.480,203,63.000,203,1018.3,203,0.0000,203,20.330,203,14.920,203,18.340,203,16.300,203, 46.85,203,105.57,203, 62.24,203,125.30,203,16.110,203,20.240,203,17.770,203, 61.84,203,121.30,203,326.90,203,329.10,203, 241.7,203,250.60,203, 499.0,203, 510.0,203,32.326,203,20.239,203
31-Aug-2017,06:10:00,-27.12826,153.34295,203,203,11.700,203,323.46,203,324.25,203,19.080,203,18.900,203,62.440,203,61.780,203,1018.4,203,0.0000,203, 7.000,203,16.640,203, 8.460,203,18.800,203,123.86,203,122.31,203,137.85,203,125.41,203,17.410,203, 3.420,203,14.160,203,131.15,203,132.38,203,326.30,203,332.60,203, 188.7,203,210.30,203, 468.0,203, 443.0,203,32.325,203,20.099,203
31-Aug-2017,06:15:00,-27.11573,153.33138,203,203,11.700,203,318.64,203,319.61,203,19.000,203,18.900,203,62.880,203,63.380,203,1018.4,203,0.0000,203, 4.380,203,14.690,203, 9.890,203,19.990,203,124.92,203,124.49,203,134.89,203,118.34,203,15.300,203, 3.490,203,14.540,203,138.98,203,129.37,203,327.90,203,332.70,203, 174.6,203,197.20,203, 429.0,203, 405.0,203,32.323,203,20.267,203
31-Aug-2017,06:20:00,-27.10356,153.31923,203,203,11.700,203,318.23,203,319.84,203,18.900,203,18.800,203,62.150,203,62.650,203,1018.5,203,0.0000,203, 3.560,203,14.160,203, 7.650,203,18.210,203,127.28,203,126.57,203,138.41,203,122.15,203,14.480,203, 2.040,203,13.220,203,133.79,203,131.79,203,327.70,203,333.50,203, 160.4,203,182.40,203, 398.0,203, 374.0,203,32.322,203,20.196,203
31-Aug-2017,06:25:00,-27.09024,153.30942,203,203,11.400,203,342.00,203,343.94,203,18.900,203,18.800,203,62.460,203,63.210,203,1018.5,203,0.0000,203, 8.130,203,12.680,203,12.380,203,18.710,203, 76.74,203,122.09,203,101.47,203,121.10,203,13.880,203, 9.880,203,14.470,203, 83.37,203,118.49,203,329.80,203,331.20,203, 153.2,203,173.40,203, 368.0,203, 352.0,203,21.849,203,20.396,203
31-Aug-2017,06:30:00,-27.07477,153.30520,203,203,11.500,203,349.40,203,350.61,203,19.100,203,19.000,203,65.080,203,65.360,203,1018.5,203,0.0000,203,14.110,203,11.590,203,12.710,203,14.060,203, 51.31,203, 93.44,203, 69.96,203,110.69,203,12.690,203,14.550,203,14.560,203, 65.72,203,102.44,203,329.90,203,331.00,203, 142.1,203,158.60,203, 332.0,203, 320.0,203,31.585,203,20.535,203
31-Aug-2017,06:35:00,-27.05894,153.30134,203,203,11.900,203,335.30,203,336.11,203,19.000,203,18.900,203,63.850,203,63.730,203,1018.5,203,0.0000,203, 7.490,203,13.310,203,11.410,203,18.850,203, 83.83,203,122.47,203,108.63,203,121.49,203,13.890,203, 6.600,203,12.990,203, 84.65,203,125.76,203,328.50,203,331.00,203, 125.0,203,136.10,203, 286.0,203, 271.0,203,27.478,203,20.471,203
31-Aug-2017,06:40:00,-27.05072,153.28637,203,203,12.100,203,289.51,203,290.40,203,19.100,203,19.100,203,64.490,203,64.610,203,1018.6,203,0.0000,203, 0.600,203,11.980,203, 1.060,203,12.430,203, 73.88,203,106.37,203,104.44,203,104.33,203,12.090,203, 0.690,203,12.540,203,126.70,203,106.24,203,328.30,203,335.50,203, 106.1,203,119.30,203, 255.0,203, 240.0,203,31.952,203,19.871,203
31-Aug-2017,06:45:00,-27.04497,153.26882,203,203,12.100,203,288.87,203,289.93,203,19.500,203,19.200,203,64.270,203,64.300,203,1018.6,203,0.0000,203, 0.760,203,11.440,203, 1.210,203,11.700,203,338.49,203,109.86,203, 65.92,203,103.75,203,11.570,203, 1.110,203,11.500,203, 51.83,203,104.17,203,328.90,203,334.50,203,  91.4,203,102.90,203, 222.0,203, 209.0,203,35.265,203,19.529,203
31-Aug-2017,06:50:00,-27.03638,153.25446,203,203,11.600,203,342.79,203,343.37,203,19.100,203,19.000,203,63.250,203,63.130,203,1018.7,203,0.0000,203,13.270,203,13.390,203,12.070,203,15.830,203, 65.29,203, 99.46,203, 84.36,203,113.92,203,13.680,203,13.540,203,15.820,203, 77.84,203,106.53,203,331.30,203,330.50,203,  82.7,203, 90.80,203, 196.0,203, 187.0,203,35.696,203,19.761,203
31-Aug-2017,06:55:00,-27.02096,153.24824,203,203,11.636,203,340.87,203,339.40,203,19.000,203,19.000,203,63.400,203,63.900,203,1018.7,203,0.0000,203,11.300,203,12.510,203,11.210,203,15.910,203, 66.71,203,103.71,203, 88.33,203,114.61,203,13.140,203,10.270,203,13.350,203, 75.34,203,111.62,203,328.90,203,330.00,203,  68.1,203, 75.10,203, 161.0,203, 149.0,203,35.220,203,19.744,203
31-Aug-2017,07:00:00,-27.00546,153.24196,203,203,11.800,203,339.33,203,339.78,203,19.000,203,18.900,203,65.240,203,65.990,203,1018.7,203,0.0000,203, 9.240,203,11.680,203, 9.320,203,14.510,203, 65.67,203,112.77,203, 85.57,203,119.31,203,12.650,203, 8.730,203,12.780,203, 74.85,203,117.72,203,328.70,203,330.40,203,  59.2,203, 65.30,203, 137.0,203, 127.0,203,35.678,203,19.876,203
31-Aug-2017,07:05:00,-26.98985,153.23562,203,203,12.000,203,339.77,203,340.29,203,18.900,203,18.800,203,62.380,203,61.500,203,1018.8,203,0.0000,203, 7.590,203,12.860,203,11.990,203,18.470,203, 78.17,203,124.23,203,100.27,203,119.72,203,13.370,203, 9.090,203,14.770,203, 87.40,203,121.37,203,327.30,203,328.80,203,  45.8,203, 50.70,203, 109.0,203, 100.0,203,35.671,203,20.040,203
31-Aug-2017,07:10:00,-26.97413,153.22925,203,203,11.700,203,340.80,203,340.25,203,19.000,203,18.900,203,65.450,203,65.050,203,1018.8,203,0.0000,203, 9.580,203,12.530,203,13.200,203,18.480,203, 70.10,203,113.72,203, 94.94,203,114.75,203,13.320,203,12.180,203,16.090,203, 83.71,203,111.07,203,327.60,203,329.30,203,  34.2,203, 38.30,203,  81.0,203,  75.0,203,35.695,203,20.299,203
31-Aug-2017,07:15:00,-26.95878,153.22183,203,203,12.200,203,327.72,203,329.38,203,19.000,203,18.950,203,66.600,203,66.500,203,1018.8,203,0.0000,203, 5.550,203,13.100,203, 8.390,203,16.790,203, 85.65,203,122.25,203,107.14,203,118.99,203,14.860,203, 5.120,203,12.580,203, 81.55,203,123.61,203,327.10,203,329.50,203,  23.9,203, 26.90,203,  59.0,203,  55.0,203,35.652,203,20.897,203
31-Aug-2017,07:20:00,-26.94441,153.21194,203,203,12.111,203,328.32,203,329.28,203,18.900,203,18.900,203,66.360,203,66.300,203,1018.8,203,0.0000,203, 2.900,203,12.450,203, 6.350,203,15.850,203, 86.78,203,134.82,203,112.60,203,126.88,203,12.680,203, 2.900,203,12.320,203, 84.41,203,134.59,203,327.80,203,329.60,203,  13.4,203, 13.90,203,  38.0,203,  38.0,203,35.682,203,21.088,203
31-Aug-2017,07:25:00,-26.93005,153.20202,203,203,12.100,203,328.01,203,328.79,203,19.000,203,19.000,203,65.520,203,66.200,203,1018.8,203,0.0000,203, 7.190,203,13.300,203, 8.760,203,17.320,203, 81.95,203,115.26,203,110.91,203,120.03,203,15.730,203, 4.990,203,12.110,203, 77.35,203,124.07,203,326.30,203,328.60,203,   8.0,203,  7.70,203,  26.0,203,  26.0,203,35.658,203,21.151,203
31-Aug-2017,07:30:00,-26.91565,153.19208,203,203,12.200,203,328.75,203,329.37,203,18.900,203,18.900,203,63.500,203,62.820,203,1018.8,203,0.0000,203, 5.900,203,15.570,203, 9.320,203,19.400,203,113.38,203,128.03,203,127.52,203,125.86,203,16.440,203, 1.340,203,13.140,203,134.80,203,144.24,203,326.80,203,328.70,203,   4.1,203,  3.60,203,  16.0,203,  16.0,203,35.666,203,21.150,203
31-Aug-2017,07:35:00,-26.90123,153.18215,203,203,12.200,203,328.56,203,328.51,203,19.000,203,19.100,203,66.120,203,65.450,203,1018.8,203,0.0000,203, 4.200,203,13.250,203, 7.700,203,17.250,203, 95.64,203,129.67,203,118.85,203,124.69,203,14.690,203, 2.500,203,12.550,203, 93.32,203,136.31,203,326.90,203,329.20,203,   1.5,203,  1.20,203,   9.0,203,   9.0,203,35.667,203,21.060,203
